-87.226646,-1033.624023,3195.100098
-146.860046,-977.573975,3195.100098
-201.305969,-884.756775,3195.100098
-286.602325,-801.247375,3195.100098
-377.605743,-797.530457,3195.100098
-479.782135,-830.260620,3195.100098
-572.347168,-855.610596,3195.100098
-614.343506,-801.168457,3195.100098
-615.855225,-700.908142,3195.100098
-626.042175,-599.412720,3195.100098
-675.372986,-525.883545,3195.100098
-768.601257,-490.694183,3195.100098
-893.998840,-466.350220,3195.100098
-943.153381,-425.630402,3195.100098
-915.102112,-353.006073,3195.100098
-852.272095,-236.561600,3195.100098
-838.220093,-145.356522,3195.100098
-884.811218,-65.864540,3195.100098
-983.700195,21.398554,3195.100098
-1032.911865,84.612495,3195.100098
-993.195251,136.708969,3195.100098
-883.963135,201.912720,3195.100098
-810.802795,268.269135,3195.100098
-793.903687,355.729187,3195.100098
-821.375000,455.907379,3195.100098
-852.355652,547.293640,3195.100098
-831.529846,607.706177,3195.100098
-725.379578,615.920349,3195.100098
-623.146057,620.985596,3195.100098
-539.995972,658.184753,3195.100098
-497.299835,741.199890,3195.100098
-472.347046,867.593140,3195.100098
-439.491974,939.124817,3195.100098
-372.854309,925.813965,3195.100098
-261.883331,863.879333,3195.100098
-166.749573,836.152588,3195.100098
-84.553467,868.704956,3195.100098
5.102203,964.342712,3195.100098
57.739491,1019.653564,3195.100098
123.315178,1011.130859,3195.100098
189.081894,904.575684,3195.100098
250.218048,824.679260,3195.100098
334.581024,792.647583,3195.100098
458.274841,822.081604,3195.100098
550.894043,852.961121,3195.100098
609.970581,822.310974,3195.100098
615.897644,746.089478,3195.100098
621.973938,617.407349,3195.100098
661.857422,536.324341,3195.100098
746.924194,495.624084,3195.100098
847.539063,476.227844,3195.100098
936.001221,444.322357,3195.100098
922.255493,365.814178,3195.100098
871.823486,277.601105,3195.100098
838.019653,188.260315,3195.100098
856.454651,102.083511,3195.100098
945.423828,10.533677,3195.100098
1018.739563,-55.781330,3195.100098
1008.755188,-125.460510,3195.100098
923.460510,-177.927322,3195.100098
839.788208,-235.085663,3195.100098
794.200745,-312.025574,3195.100098
805.856018,-409.283356,3195.100098
847.722229,-529.928040,3195.100098
843.099121,-601.221130,3195.100098
747.283813,-616.155396,3195.100098
642.045105,-618.498291,3195.100098
551.179016,-648.422852,3195.100098
502.177307,-725.273926,3195.100098
475.472107,-850.927368,3195.100098
449.391235,-931.072937,3195.100098
387.928894,-932.990234,3195.100098
277.268982,-871.801025,3195.100098
182.921646,-837.191528,3195.100098
97.391861,-859.347656,3195.100098
23.157314,-930.615662,3195.100098
-40.753544,-1005.042664,3195.100098
-87.226646,-1033.624023,3195.100098
