0.000001,-1139.505371,255.100006
-111.691132,-1133.985718,255.100006
-222.305328,-1117.557373,255.100006
-330.788147,-1090.416138,255.100006
-436.075500,-1052.761597,255.100006
-537.130676,-1004.900635,255.100006
-633.034363,-947.382507,255.100006
-722.879578,-880.798462,255.100006
-805.755554,-805.748291,255.100006
-880.821594,-722.867737,255.100006
-947.410767,-633.027893,255.100006
-1004.936890,-537.125000,255.100006
-1052.808228,-436.068359,255.100006
-1090.474243,-330.783661,255.100006
-1116.840942,-226.153076,255.100006
-1134.009399,-111.685669,255.100006
-1139.505371,-0.000000,255.100006
-1134.009277,111.685982,255.100006
-1117.612915,222.301956,255.100006
-1090.474609,330.782532,255.100006
-1052.808716,436.067474,255.100006
-1004.938660,537.121582,255.100006
-947.415771,633.020325,255.100006
-880.828308,722.859558,255.100006
-805.748291,805.755676,255.100006
-722.887634,880.791687,255.100006
-633.043091,947.376648,255.100006
-537.137207,1004.896606,255.100006
-436.077393,1052.760742,255.100006
-330.794647,1090.414673,255.100006
-222.312851,1117.556763,255.100006
-111.696236,1133.985718,255.100006
-0.000000,1139.505371,255.100006
111.668808,1133.987061,255.100006
222.283386,1117.560547,255.100006
330.766968,1090.421631,255.100006
436.055450,1052.770264,255.100006
537.112305,1004.913330,255.100006
633.018005,947.398438,255.100006
722.864380,880.816040,255.100006
805.755676,805.748474,255.100006
880.802307,722.880188,255.100006
947.385986,633.035278,255.100006
1004.903748,537.128540,255.100006
1052.764893,436.067444,255.100006
1090.416992,330.783813,255.100006
1117.557983,222.301895,255.100006
1133.986572,111.685394,255.100006
1139.505371,0.000001,255.100006
1133.986084,-111.679779,255.100006
1117.558472,-222.294250,255.100006
1090.418213,-330.777435,255.100006
1052.765625,-436.065399,255.100006
1004.907715,-537.122009,255.100006
947.392334,-633.027100,255.100006
880.808960,-722.872803,255.100006
805.748535,-805.755493,255.100006
722.871521,-880.809082,255.100006
633.026184,-947.391968,255.100006
537.118713,-1004.908936,255.100006
436.057098,-1052.769165,255.100006
330.773346,-1090.420288,255.100006
222.290924,-1117.559937,255.100006
111.674278,-1133.987305,255.100006
0.000001,-1139.505371,255.100006
