-50.137989,-1091.256470,2970.100098
-93.819374,-1113.365845,2970.100098
-93.819374,-1113.365845,2970.100098
-158.370590,-1059.287842,2970.100098
-218.341110,-966.619507,2970.100098
-310.290680,-878.542847,2970.100098
-412.577393,-871.157410,2970.100098
-541.069397,-908.244934,2970.100098
-627.611389,-921.312195,2970.100098
-661.865601,-873.524292,2970.100098
-672.142090,-731.612244,2970.100098
-695.657288,-625.460327,2970.100098
-789.523560,-549.827148,2970.100098
-899.010559,-521.089355,2970.100098
-1000.445435,-486.837402,2970.100098
-1015.151428,-441.539764,2970.100098
-962.148621,-325.870880,2970.100098
-919.849548,-223.374527,2970.100098
-940.165344,-106.487282,2970.100098
-1015.043457,-23.422350,2970.100098
-1096.416138,56.837669,2970.100098
