path 0.
0.000001,-1405.889282,1770.099976
-183.502747,-1393.802124,1770.099976
-361.569275,-1358.551636,1770.099976
-538.017517,-1298.867188,1770.099976
-702.895447,-1217.444092,1770.099976
-855.812500,-1115.280640,1770.099976
-994.118225,-994.109436,1770.099976
-1115.310669,-855.803223,1770.099976
-1217.487671,-702.889465,1770.099976
-1298.928711,-538.010193,1770.099976
-1358.016479,-363.870544,1770.099976
-1393.850464,-183.497375,1770.099976
-1405.889282,-0.000000,1770.099976
-1394.004517,182.321503,1770.099976
-1358.016602,363.871124,1770.099976
-1298.929321,538.009155,1770.099976
-1217.490967,702.883972,1770.099976
-1115.320313,855.790344,1770.099976
-994.109436,994.118469,1770.099976
-855.824768,1115.270996,1770.099976
-702.904602,1217.438354,1770.099976
-538.019836,1298.865967,1770.099976
-363.884125,1357.935425,1770.099976
-183.510544,1393.802246,1770.099976
-0.000001,1405.889282,1770.099976
183.475525,1393.804199,1770.099976
361.569031,1358.549683,1770.099976
537.992676,1298.877563,1770.099976
702.873840,1217.461304,1770.099976
855.793579,1115.302246,1770.099976
994.118469,994.109314,1770.099976
1115.283936,855.815735,1770.099976
1217.448120,702.894287,1770.099976
1298.871460,538.007324,1770.099976
1357.937744,363.870789,1770.099976
1393.803345,183.496750,1770.099976
1405.889282,0.000001,1770.099976
1393.802612,-183.489075,1770.099976
1358.550171,-361.568878,1770.099976
1298.872314,-538.005310,1770.099976
1217.454468,-702.885498,1770.099976
1115.293945,-855.804321,1770.099976
994.109314,-994.118286,1770.099976
855.804626,-1115.292114,1770.099976
702.882446,-1217.455078,1770.099976
537.994873,-1298.876587,1770.099976
363.857605,-1357.940918,1770.099976
183.483185,-1393.804688,1770.099976
0.000001,-1405.889282,1770.099976
path 2.
-113.418495,-1350.404419,1770.099976
-204.173706,-1288.692261,1770.099976
-302.514740,-1168.800049,1770.099976
-396.812622,-1099.516235,1770.099976
-546.812683,-1093.758667,1770.099976
-664.744385,-1117.203247,1770.099976
-775.397766,-1111.248047,1770.099976
-813.914368,-1046.788696,1770.099976
-839.037109,-897.286682,1770.099976
-874.249512,-783.003052,1770.099976
-986.510498,-687.800049,1770.099976
-1101.589111,-646.274963,1770.099976
-1217.142578,-589.089783,1770.099976
-1234.382690,-533.760559,1770.099976
-1187.901489,-390.587524,1770.099976
-1152.175171,-275.646851,1770.099976
-1178.556519,-132.540466,1770.099976
-1252.850098,-35.843861,1770.099976
-1329.521118,56.709385,1770.099976
-1335.226196,155.519730,1770.099976
-1249.913940,235.408905,1770.099976
-1135.149170,338.087250,1770.099976
-1088.587891,441.772095,1770.099976
-1103.141357,596.262695,1770.099976
-1123.222412,711.066589,1770.099976
-1091.453369,795.199585,1770.099976
-963.719604,828.954102,1770.099976
-845.885315,850.160706,1770.099976
-720.010376,929.490784,1770.099976
-656.178711,1071.198608,1770.099976
-614.374939,1182.910767,1770.099976
-544.505432,1234.536377,1770.099976
