-97.755951,-992.504578,2565.100098
-194.569504,-978.126099,2565.100098
-289.517639,-954.370972,2565.100098
-381.668732,-921.414124,2565.100098
-470.115906,-879.524963,2565.100098
-554.054382,-829.183289,2565.100098
-632.689941,-770.906311,2565.100098
-705.225830,-705.219360,2565.100098
-770.926453,-632.679688,2565.100098
-829.207886,-554.048767,2565.100098
-879.556458,-470.110840,2565.100098
-921.454956,-381.662354,2565.100098
-954.421387,-289.513641,2565.100098
-977.498718,-197.937134,2565.100098
-992.525269,-97.751221,2565.100098
-992.525085,97.751534,2565.100098
